-*	/fruits*/shape	/fruits*/shape	/fruits*/texture	/fruits*/texture	/fruits*/position	/fruits*/position	/fruits*/hairs	/fruits*/hairs	/fruits*/growth form	/fruits*/growth form	/fruits*/colour	/fruits*/colour	/fruits/apex*/shape	/fruits/apex*/shape	/fruits/apex*/texture	/fruits/apex*/texture	/fruits/apex*/position	/fruits/apex*/position	/fruits/dimensions (merged)*/length	/fruits/dimensions (merged)*/length/minimum	/fruits/dimensions (merged)*/length/maximum	/fruits/dimensions (merged)*/width	/fruits/dimensions (merged)*/width/minimum	/fruits/dimensions (merged)*/width/maximum	/fruits/dimensions (merged)*/texture	/fruits/dimensions (merged)*/texture	/fruits/stigma*	/fruits/stigma*	/fruits/stigma*/minimum	/fruits/stigma*/maximum	/fruits/stigma*/shape	/fruits/stigma*/shape	/fruits/stigma*/hairs	/fruits/stigma*/hairs	/fruits/stigma*/growth form	/fruits/stigma*/growth form	/habit*	/habit*	/habit*/minimum	/habit*/maximum	/habit*/environment	/habit*/environment	/habit*/shape	/habit*/shape	/habit*/texture	/habit*/texture	/habit*/hairs	/habit*/hairs	/habit*/growth form	/habit*/growth form	/habit*/colour	/habit*/colour	/habit/height*	/habit/height*	/habit/height*/minimum	/habit/height*/maximum	/inflorescences*	/inflorescences*	/inflorescences*/minimum	/inflorescences*/maximum	/inflorescences*/shape	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/position	/inflorescences*/growth form	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences*/colour	/inflorescences/floral bracts*/shape	/inflorescences/floral bracts*/shape	/inflorescences/floral bracts*/texture	/inflorescences/floral bracts*/texture	/inflorescences/floral bracts*/margin type	/inflorescences/floral bracts*/margin type	/inflorescences/floral bracts*/hairs	/inflorescences/floral bracts*/hairs	/inflorescences/floral bracts*/colour	/inflorescences/floral bracts*/colour	/inflorescences/growth form*	/inflorescences/growth form*/growth form	/inflorescences/growth form*/growth form	/inflorescences/peduncle*	/inflorescences/peduncle*	/inflorescences/peduncle*/minimum	/inflorescences/peduncle*/maximum	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle*/colour	/inflorescences/peduncle/length*	/inflorescences/peduncle/length*	/inflorescences/peduncle/length*/minimum	/inflorescences/peduncle/length*/maximum	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/position*/position	/inflorescences/position*/colour	/inflorescences/position*/colour	/inflorescences/rachises*	/inflorescences/rachises*/hairs	/inflorescences/rachises*/hairs	/inflorescences/rachises*/colour	/inflorescences/rachises*/colour	/inflorescences/spikes*	/inflorescences/spikes*/shape	/inflorescences/spikes*/shape	/inflorescences/spikes*/growth form	/inflorescences/spikes*/growth form	/inflorescences/spikes*/colour	/inflorescences/spikes*/colour	/inflorescences/spikes/length*	/inflorescences/spikes/length*	/inflorescences/spikes/length*/minimum	/inflorescences/spikes/length*/maximum	/infructescences*	/infructescences*/growth form	/infructescences*/growth form	/infructescences*/colour	/infructescences*/colour	/infructescences/dimensions (merged)*	/infructescences/dimensions (merged)*/length	/infructescences/dimensions (merged)*/length	/infructescences/dimensions (merged)*/length/minimum	/infructescences/dimensions (merged)*/length/maximum	/infructescences/dimensions (merged)*/width	/infructescences/dimensions (merged)*/width	/infructescences/dimensions (merged)*/width/minimum	/infructescences/dimensions (merged)*/width/maximum	/infructescences/dimensions (merged)*/texture	/infructescences/dimensions (merged)*/texture	/internodes*	/internodes*	/internodes*/minimum	/internodes*/maximum	/internodes*/shape	/internodes*/shape	/internodes*/hairs	/internodes*/hairs	/internodes*/colour	/internodes*/colour	/leaves*	/leaves*	/leaves*/minimum	/leaves*/maximum	/leaves*/shape	/leaves*/shape	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/texture	/leaves/blade*/hairs	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade*/colour	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/apex*/shape	/leaves/blade/apex*/margin type	/leaves/blade/apex*/margin type	/leaves/blade/apex*/hairs	/leaves/blade/apex*/hairs	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/shape	/leaves/blade/base*/hairs	/leaves/blade/base*/hairs	/leaves/blade/base*/growth form	/leaves/blade/base*/growth form	/leaves/blade/base*/colour	/leaves/blade/base*/colour	/leaves/blade/base/differential distance*	/leaves/blade/base/differential distance*	/leaves/blade/base/differential distance*/minimum	/leaves/blade/base/differential distance*/maximum	/leaves/blade/dimensions*	/leaves/blade/dimensions*/length	/leaves/blade/dimensions*/length	/leaves/blade/dimensions*/length/minimum	/leaves/blade/dimensions*/length/maximum	/leaves/blade/dimensions*/width	/leaves/blade/dimensions*/width	/leaves/blade/dimensions*/width/minimum	/leaves/blade/dimensions*/width/maximum	/leaves/blade/dimensions*/growth form	/leaves/blade/dimensions*/growth form	/leaves/blade/margins*	/leaves/blade/margins*	/leaves/blade/margins*/minimum	/leaves/blade/margins*/maximum	/leaves/blade/margins*/shape	/leaves/blade/margins*/shape	/leaves/blade/margins*/hairs	/leaves/blade/margins*/hairs	/leaves/blade/shape*	/leaves/blade/shape*	/leaves/blade/shape*/minimum	/leaves/blade/shape*/maximum	/leaves/blade/shape*/shape	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/texture	/leaves/blade/texture*/colour	/leaves/blade/texture*/colour	/leaves/petiole*	/leaves/petiole*	/leaves/petiole*/minimum	/leaves/petiole*/maximum	/leaves/petiole*/shape	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/texture	/leaves/petiole*/position	/leaves/petiole*/position	/leaves/petiole*/hairs	/leaves/petiole*/hairs	/leaves/petiole*/colour	/leaves/petiole*/colour	/leaves/petiole/length*	/leaves/petiole/length*/minimum	/leaves/petiole/length*/maximum	/leaves/veins*	/leaves/veins*/minimum	/leaves/veins*/maximum	/leaves/veins*/shape	/leaves/veins*/shape	/leaves/veins*/texture	/leaves/veins*/texture	/leaves/veins*/position	/leaves/veins*/position	/leaves/veins*/hairs	/leaves/veins*/hairs	/leaves/veins*/growth form	/leaves/veins*/growth form	/leaves/veins*/colour	/leaves/veins*/colour	/stems*/shape	/stems*/shape	/stems*/texture	/stems*/texture	/stems*/hairs	/stems*/hairs	/stems*/growth form	/stems*/growth form	/stems*/colour	/stems*/colour	/stems/length*	/stems/length*/minimum	/stems/length*/maximum	/habitat*/environment	/habitat*/environment	/habitat*/growth form	/habitat*/growth form	/habitat*/colour	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/minimum	/habitat/altitude*/maximum
Peperomia transparens 	10000000000000000000000000000000000000000	globos,ovoid	10000000000	verruculos	0	-	0	-	0	-	1000000	brown	10000000000000	slender	0	-	1000	terminal	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Epilithic, erect or ascending, glabrous herb,  | , rhizome sometimes tuberous.     	-	-	-	0	-	0	-	0	-	100	glabrous	11000000	erect,ascending	0	-	-	-	-	-	Inflorescence |, solitary or few together; 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	100	glabrous	0	-	-	0	-	peduncle slender, |, red; 	-	-	-	10000000000000	slender	0	-	10000000	red	1-4 cm long	-	1	4	terminal	1000	terminal	0	-	-	0	-	0	-	spike loosely flowered, erect, |, white or green; 	0	-	10000000	erect	110000001	green,red,white	2.5-5 cm long	-	2.5	5	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves alternate, peltate;      	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000000000	peltat	-	0	-	0	-	0	-	0	-	apex rounded or somewhat acute, 	10000000000000000000000000000000000000000000000000000000000000000000000	acut,rounded	0	-	0	-	base rounded to cordulate; 	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	0	-	-	-	-	-	2-7 x 1.5-6.5 cm	2-7	-	2	7	1.5-6.5	-	1.5	6.5	0	-	-	-	-	-	0	-	0	-	ovate with acutish apex or broadly ovate to almost orbicular	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	acut,orbicular,ovat	fleshy, somewhat bullate in vivo, membranous, almost translucent when dried	1000000001010	bullat,fleshy,membranous	0	-	petiole attached 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	1.5	6	-	5	7	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	1000000000000	purple	0	-	0	-	0	-	0	-	10000001	green,red	-	10	20	10	rock	0	-	0	-	-	250	850
Peperomia urocarpa 	1000000000000000000000000000000000000000000000000000000	ellipsoid	0	-	0	-	0	-	0	-	1000000	brown	0	-	0	-	0	-	-	-	-	-	-	-	0	-	stigma at base of beak.	-	-	-	0	-	0	-	0	-	Epiphytic or epilithic herb. 	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	-	Inflorescence solitary, simple, 	-	-	-	0	-	0	-	0	-	0	-	10000000000000000000000000000000000000000000000000000000000000000000000	rounded	0	-	0	-	0	-	0	-	-	0	-	peduncle |, crisp-pubescent, 1-2 bracteate; 	-	1	2	0	-	0	-	0	-	2-4 cm long	-	2	4	terminal	1000	terminal	0	-	-	0	-	0	-	spike |, about as long as peduncle; 	0	-	0	-	0	-	1.5-5 cm long	-	1.5	5	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves alternate;      	-	-	-	0	-	blade pale glandular-dotted, 	0	-	0	-	0	-	0	-	apex acute to obtuse, 	1001000000000000	acut,obtus	0	-	0	-	base truncate to subcordate, occasionally obtuse, pubescent or villous on both sides, glabrescent; 	10000000000000000000000000000000000000000000000000000000000000000	subcordat,obtus,truncat	10000010000000000	glabrescent,villous	0	-	0	-	-	-	-	-	2-3 x 2.7-7 cm	2-3	-	2	3	2.7-7	-	2.7	7	0	-	margin ciliolate towards apex, 	-	-	-	0	-	1000000000000000	ciliolat	deltoid, ovate to broadly ovate	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	deltoid,ovat	-	0	-	0	-	petiole |, crisp-pubescent; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	1.5	4.5	-	5	7	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	10000000000000000000	 nodes	0	-	10000000000	glabrescent	1000000	ascending	0	-	-	-	-	0	-	0	-	0	-	-	200	800
PIPER  	110000000000000000000000000000000000000000	globos,separat	0	-	0	-	100	glabrous	0	-	0	-	0	-	0	-	0	-	-	-	-	-	-	-	0	-	stigmas persistent.	-	-	-	0	-	0	-	0	-	Herbs, subshrubs, shrubs or treelets, sometimes with scrambling branches, rarely climbers or lianas. 	-	-	-	1	treelet	0	-	0	-	0	-	10000000000000	scrambling	0	-	-	-	-	-	Inflorescences simple, pedunculate spikes, solitary, leaf-opposed (in P. peltatum axillary on reduced, leafless branches, umbel-like);      	-	-	-	100000000000000000000000000000000000000000000000000000000000000000000000000	peltat	10	axillary	0	-	10000000	red	100010000000000000000000000000000000000000000000000000000000000000000000000	cucullat,rounded,peltat	0	-	0	-	0	-	10000000	red	-	0	-	-	-	-	-	0	-	0	-	0	-	-	-	-	-	-	0	-	0	-	-	0	-	0	-	-	0	-	0	-	0	-	-	-	-	-	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	Leaves alternate;      	-	-	-	0	-	blades basely attached or peltate, symmetrical or asymmetrical, at base often quite some difference in attachment of blade to petiole (measures are given where this occurs), glabrous or variously pubescent, often glandular-dotted, sometimes 	100000000000000000000000000000000000000000000000000000000000000000000000000	symmetrical,peltat	0	-	100	glabrous	0	-	-	0	-	0	-	0	-	-	0	-	0	-	0	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	-	-	-	-	0	-	scabrous	10000000	scabrous	0	-	petioles often vaginate or winged, at base only or to apex (base of leaf blade), their margins may extend beyond base of blade; 	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000	winged	0	-	0	-	0	-	0	-	-	-	-	-	-	-	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	10000000000000000000	 nodes	0	-	0	-	0	-	0	-	-	-	-	10000000010000	secondary vegetation,understory	0	-	0	-	-	0	2000
Piper adenandrum 	110000000000000000000000000000000000000000	globos,separat	10000000000	verruculos	0	-	0	-	100000000000	mat	0	-	0	-	0	-	0	-	-	-	-	-	2.5	3	0	-	stigmas 3, sessile or fruits somewhat stylose.	3	-	-	10000000000000000000000000000000000000000000000	stylos,sessil	0	-	0	-	Shrub or treelet, |, pubescent or villous, hairs 	-	-	-	1	treelet	0	-	0	-	10000100000000000	hairs,villous	0	-	0	-	1.5 m tall	1.5	-	-	-	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	pendent	10000000000	pendent	peduncle |, sometimes reddish tinged, crisp-pubescent or villous; 	-	-	-	0	-	10000000000000000	villous	100	reddish	0.5-1.1 cm long	-	0.5	1.1	-	0	-	0	-	rachis glabrous; 	100	glabrous	0	-	spike |, green to pale or dark yellow, apiculate; 	100000000000000000000	apiculat	0	-	1000000000000000000	green,yellow	1-5 cm long	-	1	5	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	upper internodes densely glandular. 	-	-	-	0	-	0	-	0	-	-	-	-	-	0	-	blade not conspicuously glandular-dotted, 	0	-	0	-	0	-	0	-	apex long-acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base unequally attached to petiole difference |, acute or obtusish, glabrous or pubescent above, (densely) crisp-pubescent or villous beneath; 	1001000000000000	acut,obtus	10000000000000100	glabrous,villous	0	-	0	-	0-0.2 cm	-	0	0.2	8-16.5 x 3-6 cm	8-16.5	-	8	16.5	3-6	-	3	6	0	-	margin ciliate, 	-	-	-	0	-	10000000	ciliat	lance-elliptic or elliptic-ovate	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	elliptic,lance,ovat	-	0	-	0	-	Petiole |, vaginate to middle; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	0.2	0.5	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	0	-	0	-	0	-	-	0	500
Piper aduncum 	10000000100000000000000000000000000000	obovoid,trigonous	0	-	0	-	100	glabrous	0	-	0	-	0	-	0	-	0	-	-	-	-	-	0.7	0.8	0	-	stigmas 3, sessile.	3	-	-	10000	sessil	0	-	0	-	Shrub or treelet, 	-	-	-	1	treelet	0	-	0	-	0	-	0	-	0	-	3-7 m tall	-	3	7	-	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	recurved	1000000000000	recurved	peduncle |, sparsely pubescent; 	-	-	-	0	-	0	-	0	-	0.7-1.2 cm long	-	0.7	1.2	-	0	-	0	-	-	0	-	0	-	spike |, white to green, apiculate; 	100000000000000000000	apiculat	0	-	100000001	green,white	8-15 cm long	-	8	15	Infructescence recurved;      	1000000000000	recurved	0	-	-	-	-	-	-	-	-	-	-	0	-	upper internodes rather slender. 	-	-	-	10000000000000	slender	0	-	0	-	Leaves somewhat glandular-dotted;      	-	-	-	0	-	blade |, yellow-green, |, 	0	-	0	-	0	-	1000000000000000000	green,yellow	apex acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base unequally attached to petiole |, rounded to subcordate, sparsely pubescent at least on veins above or glabrescent, sparsely pubescent or glabrescent below, somewhat rugulose; 	10000010000000000000000000000000000000000000000000000000000000000000000	subcordat,rounded	10000000000	glabrescent	0	-	0	-	-	-	-	-	12-24 x 3-8 cm	12-24	-	12	24	3-8	-	3	8	0	-	-	-	-	-	0	-	0	-	lanceolate or lanceolate-oblong or elliptic-ovate	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	elliptic,lanceolate,oblong,ovat	scabrous	10000000	scabrous	0	-	petiole |, pubescent, vaginate near base; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	0.3	0.8	-	1	3	0	-	0	-	0	-	0	-	1000100	ascending,reticulat	0	-	0	-	0	-	10000000000	glabrescent	0	-	0	-	-	-	-	100000	shady	0	-	0	-	-	-	-
Piper aequale 	1000000000000000000000000000000000000000000000000000000000000000000000000	oblongoid,trigonous	0	-	0	-	100	glabrous	0	-	1000001	brown,green	0	-	0	-	0	-	-	-	-	-	0.7	1	0	-	stigmas 3, sessile.	3	-	-	10000	sessil	0	-	0	-	Shrub or treelet, |, glabrous. 	-	-	-	1	treelet	0	-	0	-	100	glabrous	0	-	0	-	1-4 m tall	-	1	4	-	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	erect	10000000	erect	peduncle slender, 	-	-	-	10000000000000	slender	0	-	0	-	1-1.5 cm long	-	1	1.5	-	0	-	0	-	rachis glabrous; 	100	glabrous	0	-	spike |, white or green, apiculate or not; 	100000000000000000000	apiculat	0	-	100000001	green,white	to 10 cm long	-	-	10	Infructescence (grey-)green;      	0	-	11	green,grey	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	-	-	-	-	0	-	blade |, not conspicuously glandular-dotted, shiny green above, pale below, often drying yellowish green, |, 	0	-	0	-	0	-	10000000000000000000	green,yellowish	apex acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base equally attached to petiole, acute, cuneate or obtuse, may be truncate or subcordate on sterile branches; 	10000000000000000000000000000000000000000000000000000000000000000	acut,subcordat,cuneat,obtus,truncat	0	-	0	-	0	-	-	-	-	-	12-23 x 3.5-9 cm	12-23	-	12	23	3.5-9	-	3.5	9	0	-	-	-	-	-	0	-	0	-	lanceolate to lance-elliptic or elliptic-ovate, broadly ovate on sterile branches, often asymmetrical: with one side wider in the lower half	-	-	-	10000000000000000000000000000000000000000000000000000000000000000000000000	asymmetrical,elliptic,lanceolate,ovat	membranous or subcoriaceous	1000000000001	subcoriaceous,membranous	0	-	Petiole slender, |, vaginate only at base; 	-	-	-	10000000000000	slender	0	-	0	-	0	-	0	-	-	1	1.5	-	3	6	0	-	0	-	0	-	0	-	100	reticulat	1000000000000000000	yellow	0	-	0	-	0	-	0	-	0	-	-	-	-	10000000000000	secondary vegetation	0	-	0	-	-	0	1500
Piper alatabaccum 	100010000000000000000000000000000000000000	deltoid,obovoid,separat	0	-	0	-	110	glabrous,papillos	0	-	0	-	0	-	0	-	0	-	-	-	-	-	-	-	0	-	stigmas 4, sessile.	4	-	-	10000	sessil	0	-	0	-	Shrub or treelet, |, glabrous. 	-	-	-	1	treelet	0	-	0	-	100	glabrous	0	-	0	-	2-3 m tall	-	2	3	-	-	-	-	0	-	0	-	0	-	0	-	100010000000000000000000000000000000000000000000000000000000000000000000000	rounded,peltat	0	-	0	-	100	glabrous	0	-	erect	10000000	erect	peduncle 	-	-	-	0	-	0	-	0	-	to 1.2 cm long	-	-	1.2	-	0	-	0	-	rachis brownish crisp-pubescent. 	0	-	1000000	brown	spike |, white turning green, not apiculate; 	100000000000000000000	apiculat	0	-	100000001	green,white	5-8 cm long, to 12 cm in fruit	-	5	12	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	-	-	-	-	0	-	blade not conspicuously glandular-dotted, 	0	-	0	-	0	-	0	-	apex long-acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base equally attached to petiole, acute; 	1000000000000	acut	0	-	0	-	0	-	-	-	-	-	20-31 x 6-12 cm	20-31	-	20	31	6-12	-	6	12	0	-	-	-	-	-	0	-	0	-	elliptic	-	-	-	1000000000000000000000000000000000000000000	elliptic	-	0	-	0	-	Petiole |, vaginate at base; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	1.2	2.5	-	7	10	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	0	-	-	-	-	10000	understory	0	-	0	-	-	-	750
dimeb	10000000000000000000000000000000000000000000000000000000000	conical,ovoid	0	-	0	-	110	glabrous,papillos	0	-	0	-	0	-	0	-	0	-	-	1.5	2	1	-	-	0	-	stigmas 3-4, sessile.	-	3	4	10000	sessil	0	-	0	-	Shrub, 	-	-	-	0	-	0	-	0	-	0	-	0	-	0	-	2-4 m tall	-	2	4	-	-	-	-	0	-	0	-	0	-	0	-	100000000000000000000000000000000000000000000000000000	cucullat	0	-	0	-	100	glabrous	0	-	erect	10000000	erect	peduncle |, glabrous; 	-	-	-	0	-	100	glabrous	0	-	0.8-1.5 cm long	-	0.8	1.5	-	0	-	0	-	rachis minutely pubescent; 	100000000000000000	minutely pubescent	0	-	spike |, not apiculate; 	100000000000000000000	apiculat	0	-	0	-	6-7 cm long	-	6	7	-	0	-	0	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	-	-	-	-	0	-	-	0	-	0	-	0	-	0	-	apex acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base equally attached to petiole, acute to subcordate, glabrous or pubescent on veins below; 	10000000000000000000000000000000000000000000000000000000000000000	acut,subcordat	100	glabrous	0	-	0	-	-	-	-	-	8-11 x 2.5-6 cm	8-11	-	8	11	2.5-6	-	2.5	6	0	-	-	-	-	-	0	-	0	-	lanceolate to rounded or subobovate	-	-	-	10000000000100100000000000000000000000000000000000000000000000000000000	lanceolate,subobovat,rounded	-	0	-	0	-	Petiole slender, |, vaginate up to middle, glabrous or pubescent; 	-	-	-	10000000000000	slender	0	-	0	-	100	glabrous	0	-	-	0.5	1	-	5	7	100000000000000000000000000000000	palmately	0	-	0	-	0	-	100000000000	mat	0	-	0	-	0	-	100000000000000000	glabrous,minutely pubescent	0	-	0	-	-	-	-	0	-	0	-	0	-	-	0	1500
Piper angustifolium 	10010000000000000000000000000000000000000	globos,obovoid	0	-	0	-	100	glabrous	0	-	0	-	0	-	0	-	0	-	-	-	-	2.5	-	-	0	-	stigmas 3, sessile.	3	-	-	10000	sessil	0	-	0	-	Shrub or subshrub 	-	-	-	1000	subshrub	0	-	0	-	0	-	0	-	0	-	to 1.5 m tall	-	-	1.5	-	-	-	-	0	-	0	-	0	-	0	-	100000000000000000000000000000000000000000000000000000	cucullat	0	-	0	-	100	glabrous	0	-	erect	10000000	erect	peduncle |, retrorsely pubescent; 	-	-	-	0	-	0	-	0	-	0.2-0.4 cm long	-	0.2	0.4	-	0	-	0	-	-	0	-	0	-	spike almost globose, |, apiculate; 	10000000000000000000000000000000000000000	apiculat,globos	0	-	0	-	to 1 x 1.5 cm	-	-	1	Infructescence erect, green;      	10000000	erect	1	green	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	0	-	0	-	0	-	-	-	-	-	0	-	blade |, not conspicuously glandular-dotted, |, 	0	-	0	-	0	-	0	-	apex long-acuminate, 	100000000000000000000000000000000000000000000	acuminat	0	-	0	-	base equal or almost equally attached to petiole, acute, glabrous; 	1000000000000	acut	100	glabrous	0	-	0	-	-	-	-	-	5-11 x 1-2.8 cm	5-11	-	5	11	1-2.8	-	1	2.8	0	-	-	-	-	-	0	-	0	-	narrowly lanceolate	-	-	-	100000000000000000000000000000000000000000000000000000000	lanceolate	not scabrous	10000000	scabrous	0	-	petiole |, vaginate at base, retrorsely pubescent; 	-	-	-	0	-	0	-	0	-	0	-	0	-	-	0.1	0.4	-	6	10	0	-	100000	thin	0	-	0	-	0	-	0	-	10000000000000000000	 nodes	0	-	0	-	0	-	0	-	-	-	-	0	-	0	-	0	-	-	-	500
Piper anonifolium 	10000000000000000000000000000000000000000	globos	0	-	0	-	100	glabrous	0	-	0	-	0	-	0	-	0	-	-	-	-	-	-	-	0	-	stigmas 3, sessile.	3	-	-	10000	sessil	0	-	0	-	Shrub, occasionally a tree, |, nodose, glabrous. 	-	-	-	0	-	1000000000000000000000000000000000000000000000000000	nodos	0	-	100	glabrous	0	-	0	-	0.5-3 m tall	-	0.5	3	-	-	-	-	0	-	0	-	0	-	0	-	100000000000000000000000000000000000000000000000000000	cucullat	0	-	0	-	0	-	10	grey	erect	10000000	erect	peduncle 	-	-	-	0	-	0	-	0	-	0.5-1 cm long	-	0.5	1	-	0	-	0	-	rachis glabrous; 	100	glabrous	0	-	spike |, white, yellow or (greyish) green, apiculate; 	100000000000000000000	apiculat	0	-	1000000000100000000	green,grey,white,yellow	2.5-4 cm long	-	2.5	4	Infructescence 	0	-	0	-	to 1.2 cm thick	-	-	-	-	1.2	1.2	-	-	100	thick	-	-	-	-	0	-	0	-	0	-	-	-	-	-	0	-	blade |, somewhat glandular-dotted, often bicoloured, sometimes glaucous or whitish below in vivo, drying silvery shiny, |, 	0	-	0	-	0	-	100000100010000000	red,silver,whitish	apex acute to short-acuminate, 	100000000000000000000000000000000000000000000	acuminat,acut	0	-	0	-	base equal or almost equally attached to petiole, cuneate or acute, glabrous; 	1000000000000000000000000000000000000000000000000	acut,cuneat	100	glabrous	0	-	0	-	-	-	-	-	8-16 x 2-4.7 cm	8-16	-	8	16	2-4.7	-	2	4.7	0	-	-	-	-	-	0	-	0	-	lanceolate to oblong to elliptic or ovate, 3-4 x longer than wide	-	3	4	10000000000000000000000000000000000000000000000000000000000000000000000000	elliptic,lanceolate,oblong,ovat	thin-coriaceous to coriaceous, may be somewhat rugose, not scabrous	10000011100000	coriaceous,rugos,scabrous,thin	0	-	Petiole |, canaliculate, ciliate on margin or keel, vaginate at base only; 	-	-	-	0	-	0	-	0	-	10000000	ciliat	0	-	-	0.5	1	-	8	12	0	-	0	-	0	-	0	-	100	reticulat	0	-	1	decurrent	0	-	100000000100	glabrous,hairs	0	-	0	-	-	-	-	0	-	0	-	0	-	-	-	-
